anon_polygon_id,year,start,end,days,z_min,z_mean,ndvi_mean,clim_mean,drop_vs_norm,severity,crop_type,precip_30d,precip_30d_norm,temp_anom,cause,precip_ratio,comment
AOI-0058,2022,2022-09-25,2022-10-30,36,-1.7408985016256486,-1.245838518086823,0.18754908620017227,0.3366202981967563,-0.14907121199658405,Угнетение биомассы,озимая пшеница,53.6044090524548,41.592556876981135,-0.037873191849520045,устойчивое угнетение без явного погодного сигнала,1.29,Угнетение биомассы: NDVI 0.19 против нормы 0.34 (z=-1.7) в течение 36 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2012,2012-06-11,2012-08-02,53,-1.7399062182206533,-1.4253309590280288,0.45522915164918026,0.5841514652058477,-0.12892231355666744,Угнетение биомассы,озимая пшеница,49.68262331254924,49.740042396391395,0.05445975559924046,устойчивое угнетение без явного погодного сигнала,1.0,Угнетение биомассы: NDVI 0.46 против нормы 0.58 (z=-1.7) в течение 53 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0064,2010,2010-04-12,2010-06-07,57,-1.7373951842492408,-1.3401408496531049,0.36471335339676775,0.6147564876872689,-0.2500431342905011,Угнетение биомассы,озимая пшеница,76.7777544104174,82.11161460284806,0.08056245836565505,устойчивое угнетение без явного погодного сигнала,0.94,Угнетение биомассы: NDVI 0.36 против нормы 0.61 (z=-1.7) в течение 57 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0046,2020,2020-06-29,2020-08-15,48,-1.7362694967576617,-1.2557555563869816,0.13721749386058146,0.27501326506094526,-0.1377957712003638,Угнетение биомассы,зерновые,23.325873198508578,40.98112558920172,-0.015725253369455554,дефицит осадков,0.57,Угнетение биомассы: NDVI 0.14 против нормы 0.28 (z=-1.7) в течение 48 дн.; дефицит осадков
AOI-0015,2013,2013-06-06,2013-06-29,24,-1.7360205812148628,-1.4420203995227325,0.31600373848471996,0.565415507253792,-0.249411768769072,Угнетение биомассы,озимая пшеница,47.685349682070544,62.29191156770529,0.9220751888451595,устойчивое угнетение без явного погодного сигнала,0.77,Угнетение биомассы: NDVI 0.32 против нормы 0.57 (z=-1.7) в течение 24 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0047,2020,2020-04-13,2020-06-30,79,-1.7315232101608269,-1.3574207851515159,0.22062797429624864,0.5596294885213872,-0.3390015142251385,Угнетение биомассы,зерновые,69.19033295968018,58.46182425609642,-0.832943792176328,устойчивое угнетение без явного погодного сигнала,1.18,Угнетение биомассы: NDVI 0.22 против нормы 0.56 (z=-1.7) в течение 79 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0043,2019,2019-04-01,2019-06-25,86,-1.7283747593461753,-1.3029038263335064,0.20522976134576532,0.5203442588659581,-0.3151144975201928,Угнетение биомассы,зерновые,45.56969188136357,56.88276293583839,0.8351024836369504,устойчивое угнетение без явного погодного сигнала,0.8,Угнетение биомассы: NDVI 0.21 против нормы 0.52 (z=-1.7) в течение 86 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0063,2011,2011-05-28,2011-06-12,16,-1.7274231825410553,-1.446574166044702,0.562124030459263,0.7327102656331348,-0.17058623517387184,Угнетение биомассы,озимая пшеница,102.72150136120817,89.71311035039665,-1.2087436212735827,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.14,"Угнетение биомассы: NDVI 0.56 против нормы 0.73 (z=-1.7) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0075,2012,2012-07-17,2012-09-08,54,-1.7268197574215747,-1.3382164010754722,0.26534854974526934,0.5047135900838824,-0.23936504033861306,Угнетение биомассы,озимая пшеница,47.560360166277675,47.892544931762686,0.055707506896608985,устойчивое угнетение без явного погодного сигнала,0.99,Угнетение биомассы: NDVI 0.27 против нормы 0.50 (z=-1.7) в течение 54 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0066,2020,2020-06-08,2020-06-24,17,-1.72316392904785,-1.3561938762549186,0.4401453759368445,0.6482923176336345,-0.20814694169679,Угнетение биомассы,озимая пшеница,84.87328305010485,70.62557684246293,0.40351226998525647,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.2,"Угнетение биомассы: NDVI 0.44 против нормы 0.65 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0051,2017,2017-04-01,2017-05-19,49,-1.7227881050388805,-1.2340038291100321,0.4052263209235992,0.6298401735498316,-0.22461385262623235,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.41 против нормы 0.63 (z=-1.7) в течение 49 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2022,2022-04-07,2022-04-23,17,-1.7226175577300675,-1.5259736579789855,0.41751427384275974,0.4960846520285985,-0.07857037818583879,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.42 против нормы 0.50 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0014,2018,2018-06-11,2018-07-09,29,-1.721650790049585,-1.4405659282257015,0.2698363243560344,0.5712661035640743,-0.30142977920803987,Угнетение биомассы,озимая пшеница,37.72836770240024,58.06138974074416,1.2748303698028467,устойчивое угнетение без явного погодного сигнала,0.65,Угнетение биомассы: NDVI 0.27 против нормы 0.57 (z=-1.7) в течение 29 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0064,2018,2018-04-09,2018-05-06,28,-1.7198440577974048,-1.4296100131872953,0.276680861907695,0.5512098286232648,-0.27452896671556987,Угнетение биомассы,озимая пшеница,40.31279995816663,71.12341299086337,1.2471602851229053,дефицит осадков,0.57,Угнетение биомассы: NDVI 0.28 против нормы 0.55 (z=-1.7) в течение 28 дн.; дефицит осадков
AOI-0054,2025,2025-06-10,2025-06-25,16,-1.7178256358986699,-1.442381240167418,0.7239495388712897,0.8171048847737529,-0.09315534590246322,Угнетение биомассы,озимая пшеница,65.92555510004016,66.45945058345367,-0.6258388986208205,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.99,"Угнетение биомассы: NDVI 0.72 против нормы 0.82 (z=-1.7) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0053,2017,2017-10-12,2017-10-30,19,-1.7177733514564693,-1.526535813631302,0.12678599722388634,0.21197517840617874,-0.0851891811822924,Угнетение биомассы,озимая пшеница,34.238315646441876,38.70601800963942,-0.12668146349831452,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.88,"Угнетение биомассы: NDVI 0.13 против нормы 0.21 (z=-1.7) в течение 19 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0038,2014,2014-07-14,2014-10-30,109,-1.7169678319478117,-1.3214367399788804,0.15172969328630856,0.24842089958489405,-0.09669120629858549,Угнетение биомассы,зерновые,27.556432600609476,32.07154981705438,-0.681052969365658,устойчивое угнетение без явного погодного сигнала,0.86,Угнетение биомассы: NDVI 0.15 против нормы 0.25 (z=-1.7) в течение 109 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0056,2017,2017-10-08,2017-10-19,12,-1.7140412369594165,-1.413963910088029,0.15346117039330404,0.2631438804076879,-0.10968271001438384,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.15 против нормы 0.26 (z=-1.7) в течение 12 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0046,2025,2025-04-28,2025-05-27,30,-1.713927433587865,-1.3782435469905916,0.24826919383025473,0.5969851184208207,-0.348715924590566,Угнетение биомассы,зерновые,52.791595157769095,66.59297891426239,-0.2692654231670682,устойчивое угнетение без явного погодного сигнала,0.79,Угнетение биомассы: NDVI 0.25 против нормы 0.60 (z=-1.7) в течение 30 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0001,2019,2019-04-01,2019-05-08,38,-1.7111634883236022,-1.3313085911429607,0.291029342838089,0.538379334409849,-0.24734999157175996,Угнетение биомассы,озимая пшеница,53.645349579641554,60.74056904809308,0.04220146865203036,устойчивое угнетение без явного погодного сигнала,0.88,Угнетение биомассы: NDVI 0.29 против нормы 0.54 (z=-1.7) в течение 38 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2014,2014-10-20,2014-10-30,11,-1.7109421500309117,-1.3521143375460343,0.2516402914854443,0.3266186453690377,-0.07497835388359336,Угнетение биомассы,озимая пшеница,48.48329383491742,34.779238179151,-2.4272540175298385,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.39,"Угнетение биомассы: NDVI 0.25 против нормы 0.33 (z=-1.7) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0067,2012,2012-06-06,2012-10-25,142,-1.7089743013553873,-1.4572789977065483,0.13087109170465147,0.33174614541868036,-0.2008750537140289,Угнетение биомассы,зерновые,27.262693514374078,37.87209663702291,0.6762609828605739,устойчивое угнетение без явного погодного сигнала,0.72,Угнетение биомассы: NDVI 0.13 против нормы 0.33 (z=-1.7) в течение 142 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0015,2010,2010-04-01,2010-05-07,37,-1.705865808515656,-1.4116859745795904,0.22259609675391628,0.4597907144219442,-0.2371946176680279,Угнетение биомассы,озимая пшеница,53.52812861454068,60.54458280330529,-0.5671092546064668,устойчивое угнетение без явного погодного сигнала,0.88,Угнетение биомассы: NDVI 0.22 против нормы 0.46 (z=-1.7) в течение 37 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0058,2017,2017-10-03,2017-10-30,28,-1.7032671564622064,-1.4320417416088957,0.16674358427320876,0.33157520078117214,-0.16483161650796338,Угнетение биомассы,озимая пшеница,30.21185689215728,40.153895998603865,0.06054249558782843,устойчивое угнетение без явного погодного сигнала,0.75,Угнетение биомассы: NDVI 0.17 против нормы 0.33 (z=-1.7) в течение 28 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0048,2018,2018-04-01,2018-05-24,54,-1.7029145105435297,-1.4224374069064512,0.2486561908327902,0.5240301314925959,-0.2753739406598057,Угнетение биомассы,зерновые,22.594546954924848,56.31558563806422,0.8388708609959273,дефицит осадков,0.4,Угнетение биомассы: NDVI 0.25 против нормы 0.52 (z=-1.7) в течение 54 дн.; дефицит осадков
AOI-0052,2020,2020-04-01,2020-05-30,60,-1.702536216541575,-1.3589986725808691,0.27888411137255376,0.6004511649751746,-0.32156705360262083,Угнетение биомассы,озимая пшеница,60.43728835036917,73.7434579750142,-1.5942968018507822,устойчивое угнетение без явного погодного сигнала,0.82,Угнетение биомассы: NDVI 0.28 против нормы 0.60 (z=-1.7) в течение 60 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0032,2021,2021-04-01,2021-06-24,85,-1.7016139987303767,-1.2652020197092324,0.1830726424883944,0.4333054705886895,-0.2502328281002951,Угнетение биомассы,пастбища/зерновые,56.250721219431966,49.60090466717492,-0.0029132525075596886,устойчивое угнетение без явного погодного сигнала,1.13,Угнетение биомассы: NDVI 0.18 против нормы 0.43 (z=-1.7) в течение 85 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0074,2023,2023-06-21,2023-07-21,31,-1.701122065497276,-1.4208247697551033,0.288060013922033,0.5693844884323339,-0.2813244745103009,Угнетение биомассы,озимая пшеница,77.082447277829,67.55493275582343,-1.707905028575809,устойчивое угнетение без явного погодного сигнала,1.14,Угнетение биомассы: NDVI 0.29 против нормы 0.57 (z=-1.7) в течение 31 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0048,2014,2014-05-01,2014-05-26,26,-1.7003523932624305,-1.3573455713680063,0.3486343099955083,0.6358184581950528,-0.28718414819954446,Угнетение биомассы,зерновые,58.94620167648836,67.12675891722841,1.8683170022365314,устойчивое угнетение без явного погодного сигнала,0.88,Угнетение биомассы: NDVI 0.35 против нормы 0.64 (z=-1.7) в течение 26 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0031,2015,2015-04-01,2015-05-08,38,-1.6994957694367303,-1.4705181150079272,0.21169858557401042,0.4476276043346303,-0.23592901876061986,Угнетение биомассы,пастбища/зерновые,46.47719714822307,45.16669539790771,-1.3521101303940062,устойчивое угнетение без явного погодного сигнала,1.03,Угнетение биомассы: NDVI 0.21 против нормы 0.45 (z=-1.7) в течение 38 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0074,2024,2024-06-16,2024-08-27,73,-1.6977972360797116,-1.3194174703837118,0.2480205652743726,0.5096890050791995,-0.26166843980482685,Угнетение биомассы,озимая пшеница,19.864085692447457,57.091875330667406,1.3700619420745133,дефицит осадков,0.35,Угнетение биомассы: NDVI 0.25 против нормы 0.51 (z=-1.7) в течение 73 дн.; дефицит осадков
AOI-0047,2018,2018-04-13,2018-06-25,74,-1.6969324338765304,-1.3591890375723223,0.2087804904891854,0.560376890334984,-0.35159639984579855,Угнетение биомассы,зерновые,20.33307311335129,58.9806622686339,0.9473950682517188,дефицит осадков,0.34,Угнетение биомассы: NDVI 0.21 против нормы 0.56 (z=-1.7) в течение 74 дн.; дефицит осадков
AOI-0019,2024,2024-06-13,2024-08-06,55,-1.6966905693492687,-1.3561477758271887,0.25457294793406654,0.4402723348495069,-0.18569938691544036,Угнетение биомассы,подсолнечник,20.774007599122186,51.715990686823716,1.5918956696583866,дефицит осадков,0.4,Угнетение биомассы: NDVI 0.25 против нормы 0.44 (z=-1.7) в течение 55 дн.; дефицит осадков
AOI-0061,2021,2021-06-21,2021-07-29,39,-1.6939072930199799,-1.444716721675067,0.2553439297376327,0.5456682048873079,-0.29032427514967524,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.26 против нормы 0.55 (z=-1.7) в течение 39 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0039,2014,2014-10-05,2014-10-30,26,-1.6927747354515628,-1.33514535611858,0.25872139259238913,0.37191455204702856,-0.11319315945463942,Угнетение биомассы,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.26 против нормы 0.37 (z=-1.7) в течение 26 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0060,2012,2012-04-01,2012-05-04,34,-1.692552042903891,-1.3724861513391544,0.2591799055068754,0.5153685153328366,-0.25618860982596114,Угнетение биомассы,озимая пшеница,60.22175365690138,65.71711823728396,2.8339998125526087,температурный стресс,0.92,Угнетение биомассы: NDVI 0.26 против нормы 0.52 (z=-1.7) в течение 34 дн.; температурный стресс
AOI-0014,2022,2022-04-01,2022-04-17,17,-1.6922184131658975,-1.3931341600296037,0.1897730584121063,0.4650533582566844,-0.27528029984457814,Угнетение биомассы,озимая пшеница,53.81550670870183,46.23732869050654,0.5772312387946521,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.16,"Угнетение биомассы: NDVI 0.19 против нормы 0.47 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0066,2013,2013-04-27,2013-06-13,48,-1.6910946471238628,-1.4268075665072695,0.37817660879590403,0.6792245395634721,-0.30104793076756803,Угнетение биомассы,озимая пшеница,70.84548698004397,84.56331221768336,1.3315868490320493,устойчивое угнетение без явного погодного сигнала,0.84,Угнетение биомассы: NDVI 0.38 против нормы 0.68 (z=-1.7) в течение 48 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2010,2010-08-29,2010-10-23,56,-1.6885319681847348,-1.3953286837094294,0.35448039412721355,0.4580558763825163,-0.10357548225530278,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.35 против нормы 0.46 (z=-1.7) в течение 56 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0024,2024,2024-06-14,2024-07-25,42,-1.6850759333465635,-1.3508781796640135,0.22621929643571523,0.48234787705792775,-0.25612858062221255,Угнетение биомассы,подсолнечник,22.0830770298092,56.89289623493185,1.950698486432764,дефицит осадков,0.39,Угнетение биомассы: NDVI 0.23 против нормы 0.48 (z=-1.7) в течение 42 дн.; дефицит осадков
AOI-0073,2022,2022-05-27,2022-06-13,18,-1.6842912693382943,-1.444583408182167,0.2861285015167027,0.500564460147075,-0.2144359586303723,Угнетение биомассы,озимая пшеница,82.22469363998718,68.51574551152547,-1.3235225442559586,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.2,"Угнетение биомассы: NDVI 0.29 против нормы 0.50 (z=-1.7) в течение 18 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0025,2011,2011-04-02,2011-04-23,22,-1.6809916829311409,-1.4096381599517063,0.22745210800804885,0.5563743260551375,-0.32892221804708865,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.23 против нормы 0.56 (z=-1.7) в течение 22 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0056,2018,2018-04-04,2018-05-09,36,-1.6801306985559215,-1.5058580418095984,0.37399490266966867,0.5945200110307102,-0.2205251083610415,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.37 против нормы 0.59 (z=-1.7) в течение 36 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0047,2022,2022-05-16,2022-06-29,45,-1.6761858715532654,-1.3657268353947392,0.23381472619554475,0.5615822798919617,-0.32776755369641697,Угнетение биомассы,зерновые,27.949164885991387,58.03212275848151,-0.9135593214279777,дефицит осадков,0.48,Угнетение биомассы: NDVI 0.23 против нормы 0.56 (z=-1.7) в течение 45 дн.; дефицит осадков
AOI-0050,2018,2018-04-04,2018-05-01,28,-1.6753825723612557,-1.410767891365318,0.31642372237860045,0.49655766179066174,-0.1801339394120613,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.32 против нормы 0.50 (z=-1.7) в течение 28 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0038,2020,2020-07-07,2020-07-24,18,-1.67340594385542,-1.3719935981278732,0.14778965079996964,0.23435208538674587,-0.08656243458677623,Угнетение биомассы,зерновые,8.299017481196694,34.93812066822919,0.8390199315730581,дефицит осадков,0.24,Угнетение биомассы: NDVI 0.15 против нормы 0.23 (z=-1.7) в течение 18 дн.; дефицит осадков
AOI-0015,2021,2021-09-15,2021-09-25,11,-1.6733214464574246,-1.3945086495735555,0.12476252868403508,0.2052884391702931,-0.08052591048625803,Угнетение биомассы,озимая пшеница,47.80300271753808,41.193533242021815,-2.508461822687423,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.16,"Угнетение биомассы: NDVI 0.12 против нормы 0.21 (z=-1.7) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0017,2015,2015-04-07,2015-04-23,17,-1.6693355899749431,-1.44542726809146,0.37796517261624113,0.5713922531775159,-0.19342708056127472,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.38 против нормы 0.57 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0054,2020,2020-09-30,2020-10-30,31,-1.666706622371683,-1.4002411798006276,0.48301760867366733,0.6190688185324456,-0.13605120985877822,Угнетение биомассы,озимая пшеница,21.317791804862626,39.98450931917031,3.818371821177624,засуха: осадки ниже нормы и жара,0.53,Угнетение биомассы: NDVI 0.48 против нормы 0.62 (z=-1.7) в течение 31 дн.; засуха: осадки ниже нормы и жара
AOI-0075,2020,2020-08-20,2020-09-23,35,-1.6657723799124582,-1.3570272420353506,0.22010382985689558,0.4149812081594574,-0.1948773783025618,Угнетение биомассы,озимая пшеница,5.23265416236904,43.451304913605235,1.1634559613945132,дефицит осадков,0.12,Угнетение биомассы: NDVI 0.22 против нормы 0.41 (z=-1.7) в течение 35 дн.; дефицит осадков
AOI-0034,2020,2020-09-30,2020-10-30,31,-1.6630180685082983,-1.366715946231259,0.133263308679835,0.3777626050041492,-0.24449929632431422,Угнетение биомассы,пастбища/зерновые,14.643096371434728,36.46461910193059,2.984412611319467,засуха: осадки ниже нормы и жара,0.4,Угнетение биомассы: NDVI 0.13 против нормы 0.38 (z=-1.7) в течение 31 дн.; засуха: осадки ниже нормы и жара
AOI-0068,2012,2012-04-01,2012-06-20,81,-1.6597759992384005,-1.4216026101120214,0.20105821021546458,0.38639044262323546,-0.18533223240777089,Угнетение биомассы,зерновые,25.918164411847016,47.18731953213419,2.6142204442773673,засуха: осадки ниже нормы и жара,0.55,Угнетение биомассы: NDVI 0.20 против нормы 0.39 (z=-1.7) в течение 81 дн.; засуха: осадки ниже нормы и жара
AOI-0074,2020,2020-06-30,2020-08-31,63,-1.6586803649836295,-1.4498635007476481,0.20114342761695403,0.4888667284332118,-0.28772330081625774,Угнетение биомассы,озимая пшеница,31.819397342977588,54.22353230586377,-0.37904335093690367,дефицит осадков,0.59,Угнетение биомассы: NDVI 0.20 против нормы 0.49 (z=-1.7) в течение 63 дн.; дефицит осадков
AOI-0032,2018,2018-05-13,2018-06-24,43,-1.6556414616715505,-1.3404350429984961,0.1786063686654808,0.446878883047561,-0.2682725143820802,Угнетение биомассы,пастбища/зерновые,11.925094222610682,51.661968988724574,1.135239096037415,дефицит осадков,0.23,Угнетение биомассы: NDVI 0.18 против нормы 0.45 (z=-1.7) в течение 43 дн.; дефицит осадков
AOI-0033,2019,2019-05-12,2019-06-22,42,-1.654380727527829,-1.4078750132559241,0.17046394719586555,0.4445322668245223,-0.27406831962865674,Угнетение биомассы,пастбища/зерновые,25.989859528629093,53.09125680622378,1.7304602404785103,дефицит осадков,0.49,Угнетение биомассы: NDVI 0.17 против нормы 0.44 (z=-1.7) в течение 42 дн.; дефицит осадков
AOI-0057,2017,2017-04-02,2017-05-06,35,-1.651458915744988,-1.473441043748906,0.32307868583829086,0.6483163755057193,-0.32523768966742844,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.32 против нормы 0.65 (z=-1.7) в течение 35 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0029,2019,2019-09-16,2019-09-25,10,-1.651175736039628,-1.3968566462632659,0.13460078971895048,0.19585833855929707,-0.06125754884034659,Угнетение биомассы,озимая пшеница,30.103148187127715,39.29066989405298,-0.4106449701581546,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.77,"Угнетение биомассы: NDVI 0.13 против нормы 0.20 (z=-1.7) в течение 10 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0022,2019,2019-09-18,2019-09-28,11,-1.64966159441837,-1.4224372514698007,0.12610799759747085,0.19291640525933945,-0.0668084076618686,Угнетение биомассы,подсолнечник,42.03476335929775,42.91433424120016,-0.6313478994427043,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.98,"Угнетение биомассы: NDVI 0.13 против нормы 0.19 (z=-1.6) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0059,2020,2020-04-02,2020-05-24,53,-1.6481118285850807,-1.486686268104282,0.310152287567431,0.6741115863392723,-0.36395929877184124,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.31 против нормы 0.67 (z=-1.6) в течение 53 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0061,2019,2019-04-06,2019-05-21,46,-1.6469338193335887,-1.435844983047889,0.27342120405845205,0.5923118729305873,-0.31889066887213524,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.27 против нормы 0.59 (z=-1.6) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0021,2015,2015-06-06,2015-06-20,15,-1.6463724859575781,-1.3961908451196912,0.37594734459866885,0.6107462382772818,-0.23479889367861295,Угнетение биомассы,подсолнечник,73.48781735764689,64.52702412540125,0.30132197004850786,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.14,"Угнетение биомассы: NDVI 0.38 против нормы 0.61 (z=-1.6) в течение 15 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0036,2014,2014-05-14,2014-06-05,23,-1.645048593626269,-1.3539241565308318,0.3499602839235322,0.4787506511067786,-0.12879036718324643,Угнетение биомассы,пастбища/зерновые,49.67892362433863,55.63299010613761,1.917320427810283,устойчивое угнетение без явного погодного сигнала,0.89,Угнетение биомассы: NDVI 0.35 против нормы 0.48 (z=-1.6) в течение 23 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0068,2015,2015-04-01,2015-04-19,19,-1.6426622434541218,-1.23143519776195,0.1962541983196708,0.3396572070637668,-0.14340300874409598,Угнетение биомассы,зерновые,44.45338411956058,37.388709451113435,-1.281645038686165,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.19,"Угнетение биомассы: NDVI 0.20 против нормы 0.34 (z=-1.6) в течение 19 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0030,2016,2016-05-27,2016-06-08,13,-1.6421045313130875,-1.386961901170217,0.717668736911746,0.7972738458422816,-0.07960510893053552,Угнетение биомассы,озимая пшеница,153.42751379677085,78.23889291718923,-1.744351782538169,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.96,"Угнетение биомассы: NDVI 0.72 против нормы 0.80 (z=-1.6) в течение 13 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0039,2020,2020-07-16,2020-08-15,31,-1.640724614190151,-1.34787765532296,0.306344540618638,0.39603974040794565,-0.08969519978930768,Угнетение биомассы,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.31 против нормы 0.40 (z=-1.6) в течение 31 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0076,2019,2019-06-25,2019-07-30,36,-1.6399987954340394,-1.4574606783580462,0.2777514540612918,0.561817231022257,-0.2840657769609652,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.28 против нормы 0.56 (z=-1.6) в течение 36 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0024,2025,2025-04-26,2025-06-10,46,-1.6388906582656664,-1.3368735887871572,0.28769092587944906,0.6008512685692801,-0.313160342689831,Угнетение биомассы,подсолнечник,59.38244241116445,74.55883083608879,-0.7067930500747913,устойчивое угнетение без явного погодного сигнала,0.8,Угнетение биомассы: NDVI 0.29 против нормы 0.60 (z=-1.6) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0011,2012,2012-04-01,2012-04-15,15,-1.6367866757847236,-1.3257965419991196,0.24443647697235374,0.48024151571755597,-0.23580503874520223,Угнетение биомассы,озимая пшеница,41.89525438069476,42.7634399562424,2.9109008665801412,температурный стресс,0.98,Угнетение биомассы: NDVI 0.24 против нормы 0.48 (z=-1.6) в течение 15 дн.; температурный стресс
