anon_polygon_id,year,start,end,days,z_min,z_mean,ndvi_mean,clim_mean,drop_vs_norm,severity,crop_type,precip_30d,precip_30d_norm,temp_anom,cause,precip_ratio,comment
AOI-0078,2011,2011-05-12,2011-06-06,26,-1.815088584691337,-1.4301034404039,0.41507661974233806,0.6572957897797965,-0.24221917003745846,Угнетение биомассы,озимая пшеница,52.53853212814535,70.56409464643657,0.33884746519121944,устойчивое угнетение без явного погодного сигнала,0.74,Угнетение биомассы: NDVI 0.42 против нормы 0.66 (z=-1.8) в течение 26 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0039,2013,2013-04-02,2013-04-17,16,-1.8129308508521116,-1.4747292222543396,0.3552243415351618,0.509533178864356,-0.1543088373291942,Угнетение биомассы,зерновые,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.36 против нормы 0.51 (z=-1.8) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0011,2012,2012-04-01,2012-04-15,15,-1.8111469544819976,-1.381412373036439,0.24260230056778337,0.5004905454445459,-0.2578882448767625,Угнетение биомассы,озимая пшеница,41.89525438069476,42.7634399562424,2.9109008665801412,температурный стресс,0.98,Угнетение биомассы: NDVI 0.24 против нормы 0.50 (z=-1.8) в течение 15 дн.; температурный стресс
AOI-0042,2020,2020-08-06,2020-08-17,12,-1.8093666519654996,-1.462824287244816,0.09754273964575437,0.1630806716583348,-0.06553793201258044,Угнетение биомассы,зерновые,2.475196523596363,21.102382455751474,-0.8318543209812468,дефицит осадков,0.12,Угнетение биомассы: NDVI 0.10 против нормы 0.16 (z=-1.8) в течение 12 дн.; дефицит осадков
AOI-0073,2024,2024-06-21,2024-09-12,84,-1.809336663264047,-1.4684132364297455,0.23988601687343591,0.49497505296350175,-0.25508903609006583,Угнетение биомассы,озимая пшеница,16.204038267435674,55.18566457692199,1.7027415915895017,дефицит осадков,0.29,Угнетение биомассы: NDVI 0.24 против нормы 0.49 (z=-1.8) в течение 84 дн.; дефицит осадков
AOI-0066,2012,2012-06-08,2012-06-25,18,-1.8070158946026553,-1.4720290516707986,0.4092457335248752,0.6305263433955623,-0.22128060987068715,Угнетение биомассы,озимая пшеница,93.44387651211072,70.07292983991628,-0.035027922065201146,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.33,"Угнетение биомассы: NDVI 0.41 против нормы 0.63 (z=-1.8) в течение 18 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0062,2021,2021-04-02,2021-06-10,70,-1.8039712918519313,-1.4153021456408574,0.26551815125834904,0.6068479256166179,-0.3413297743582689,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.27 против нормы 0.61 (z=-1.8) в течение 70 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0021,2023,2023-05-01,2023-06-19,50,-1.8032151197613742,-1.385499429171569,0.31121334450331234,0.6040139840245279,-0.29280063952121554,Угнетение биомассы,подсолнечник,95.93368888769236,71.67728067060118,-1.5667454419413713,устойчивое угнетение без явного погодного сигнала,1.34,Угнетение биомассы: NDVI 0.31 против нормы 0.60 (z=-1.8) в течение 50 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0001,2016,2016-05-25,2016-07-03,40,-1.8031616495130118,-1.3773562373434802,0.37039751924062203,0.5933849584232502,-0.2229874391826282,Угнетение биомассы,озимая пшеница,97.77279391151659,64.85352375805068,-1.3101660751970008,устойчивое угнетение без явного погодного сигнала,1.51,Угнетение биомассы: NDVI 0.37 против нормы 0.59 (z=-1.8) в течение 40 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0041,2018,2018-06-02,2018-07-02,31,-1.8015795026644343,-1.441147675138316,0.3441318719489302,0.45390501939399513,-0.10977314744506494,Угнетение биомассы,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.34 против нормы 0.45 (z=-1.8) в течение 31 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0039,2020,2020-04-12,2020-05-04,23,-1.8004287380615798,-1.4919443475235736,0.4015239300524925,0.5318855497596364,-0.13036161970714394,Угнетение биомассы,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.40 против нормы 0.53 (z=-1.8) в течение 23 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0032,2021,2021-04-01,2021-06-24,85,-1.7995177651511687,-1.2733107827312045,0.18158250529733816,0.4333054705886895,-0.25172296529135135,Угнетение биомассы,пастбища/зерновые,56.250721219431966,49.60090466717492,-0.0029132525075596886,устойчивое угнетение без явного погодного сигнала,1.13,Угнетение биомассы: NDVI 0.18 против нормы 0.43 (z=-1.8) в течение 85 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0037,2019,2019-06-10,2019-07-17,38,-1.793825693025259,-1.4040960419826174,0.2693416759343145,0.3838890789108007,-0.11454740297648619,Угнетение биомассы,зерновые,52.03480414219915,36.63725549409419,-0.12130785915369922,устойчивое угнетение без явного погодного сигнала,1.42,Угнетение биомассы: NDVI 0.27 против нормы 0.38 (z=-1.8) в течение 38 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0060,2020,2020-06-15,2020-08-08,55,-1.7901875553696107,-1.446372007317425,0.32024978202604704,0.5948192073554887,-0.2745694253294416,Угнетение биомассы,озимая пшеница,34.44194664840521,50.76808229838603,-0.049712460814148714,устойчивое угнетение без явного погодного сигнала,0.68,Угнетение биомассы: NDVI 0.32 против нормы 0.59 (z=-1.8) в течение 55 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0060,2012,2012-04-01,2012-05-04,34,-1.7881960871970168,-1.395336185081885,0.2653157406996889,0.5214865077858498,-0.25617076708616093,Угнетение биомассы,озимая пшеница,60.22175365690138,65.71711823728396,2.8339998125526087,температурный стресс,0.92,Угнетение биомассы: NDVI 0.27 против нормы 0.52 (z=-1.8) в течение 34 дн.; температурный стресс
AOI-0060,2020,2020-09-20,2020-10-30,41,-1.7796359618050992,-1.2779236597172405,0.20717504488949676,0.3445505409392618,-0.13737549604976504,Угнетение биомассы,озимая пшеница,17.504513367662508,42.741495183993806,3.6953631951992363,засуха: осадки ниже нормы и жара,0.41,Угнетение биомассы: NDVI 0.21 против нормы 0.34 (z=-1.8) в течение 41 дн.; засуха: осадки ниже нормы и жара
AOI-0053,2019,2019-09-15,2019-09-26,12,-1.7778020200905218,-1.458983406138932,0.12588472998868708,0.2209473418902548,-0.09506261190156773,Угнетение биомассы,озимая пшеница,33.41770541800315,43.51432474719282,-0.3046583609488381,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.77,"Угнетение биомассы: NDVI 0.13 против нормы 0.22 (z=-1.8) в течение 12 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0051,2019,2019-06-11,2019-07-12,32,-1.7757130568546076,-1.5255437354730268,0.3189808124571849,0.548815019522853,-0.22983420706566815,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.32 против нормы 0.55 (z=-1.8) в течение 32 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0061,2022,2022-04-07,2022-05-27,51,-1.7737384087433203,-1.60752610739484,0.2752762896852789,0.6098952580397639,-0.33461896835448496,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.28 против нормы 0.61 (z=-1.8) в течение 51 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0027,2023,2023-10-16,2023-10-26,11,-1.772953046586239,-1.528539601906344,0.17869999744741483,0.3320743685238309,-0.15337437107641605,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.18 против нормы 0.33 (z=-1.8) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0051,2022,2022-04-07,2022-05-30,54,-1.7725424708922757,-1.6354929537756315,0.41874200845620985,0.6632416717810055,-0.2444996633247956,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.42 против нормы 0.66 (z=-1.8) в течение 54 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0061,2017,2017-04-03,2017-05-29,57,-1.7713936157547363,-1.5388994520840256,0.28257040309256193,0.5964977960115075,-0.3139273929189456,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.28 против нормы 0.60 (z=-1.8) в течение 57 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0060,2022,2022-06-24,2022-07-29,36,-1.7712909391355651,-1.5278118800779883,0.3123030819284775,0.6083176275780439,-0.29601454564956636,Угнетение биомассы,озимая пшеница,70.51302469320764,51.372490823547906,-1.5637575071464,устойчивое угнетение без явного погодного сигнала,1.37,Угнетение биомассы: NDVI 0.31 против нормы 0.61 (z=-1.8) в течение 36 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0046,2020,2020-06-29,2020-08-16,49,-1.769020372167236,-1.2551219298408403,0.13697314679426095,0.2742682581331807,-0.13729511133891972,Угнетение биомассы,зерновые,23.1193766693844,40.70580125451849,-0.028685694718881737,дефицит осадков,0.57,Угнетение биомассы: NDVI 0.14 против нормы 0.27 (z=-1.8) в течение 49 дн.; дефицит осадков
AOI-0047,2018,2018-04-14,2018-06-25,73,-1.7678278532786136,-1.3841926992291511,0.21162133702986657,0.5618718746444517,-0.3502505376145851,Угнетение биомассы,зерновые,20.280681110132182,59.28284221298712,0.9515321530831296,дефицит осадков,0.34,Угнетение биомассы: NDVI 0.21 против нормы 0.56 (z=-1.8) в течение 73 дн.; дефицит осадков
AOI-0019,2021,2021-04-01,2021-05-21,51,-1.7665818339198018,-1.4680976542953577,0.3463667274349486,0.5605253942999454,-0.2141586668649968,Угнетение биомассы,подсолнечник,118.04695479842373,63.56826211182131,-0.8517127235570834,устойчивое угнетение без явного погодного сигнала,1.86,Угнетение биомассы: NDVI 0.35 против нормы 0.56 (z=-1.8) в течение 51 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0046,2018,2018-04-26,2018-07-10,76,-1.7665339566905196,-1.4516538889834172,0.20134061730810818,0.5133172023752138,-0.3119765850671057,Угнетение биомассы,зерновые,28.41796657076924,61.8391627515715,1.2982752204453272,дефицит осадков,0.46,Угнетение биомассы: NDVI 0.20 против нормы 0.51 (z=-1.8) в течение 76 дн.; дефицит осадков
AOI-0031,2012,2012-04-01,2012-07-01,92,-1.7661527764374165,-1.558923045036621,0.18370150111709665,0.45051450332106313,-0.2668130022039665,Угнетение биомассы,пастбища/зерновые,46.007578584762136,47.48405164505316,2.341113110486767,температурный стресс,0.97,Угнетение биомассы: NDVI 0.18 против нормы 0.45 (z=-1.8) в течение 92 дн.; температурный стресс
AOI-0044,2025,2025-04-27,2025-06-25,60,-1.765968884229857,-1.4751909071913336,0.19016272850547242,0.5245508361409029,-0.3343881076354305,Угнетение биомассы,зерновые,49.45323646998159,60.060041687505844,-0.6037228614362117,устойчивое угнетение без явного погодного сигнала,0.82,Угнетение биомассы: NDVI 0.19 против нормы 0.52 (z=-1.8) в течение 60 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2019,2019-04-06,2019-04-21,16,-1.7657926584937969,-1.4684849042336905,0.35542909775782655,0.4462627646164963,-0.09083366685866973,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.36 против нормы 0.45 (z=-1.8) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0053,2013,2013-05-05,2013-05-23,19,-1.764629520929009,-1.396074598500118,0.3497379586471926,0.5732684226915675,-0.22353046404437493,Угнетение биомассы,озимая пшеница,56.70787625737548,83.28531210952963,2.5197500940184776,температурный стресс,0.68,Угнетение биомассы: NDVI 0.35 против нормы 0.57 (z=-1.8) в течение 19 дн.; температурный стресс
AOI-0070,2021,2021-04-01,2021-04-11,11,-1.7644104565298753,-1.288785593499961,0.21846006041395727,0.351635448808662,-0.13317538839470472,Угнетение биомассы,зерновые,77.16563189819846,34.72328591158412,-0.3730842256172988,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",2.22,"Угнетение биомассы: NDVI 0.22 против нормы 0.35 (z=-1.8) в течение 11 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0046,2022,2022-05-04,2022-07-05,63,-1.7643665704539138,-1.3981902069535683,0.23832419428723983,0.5396261136061294,-0.3013019193188896,Угнетение биомассы,зерновые,33.37787462283265,62.035884150507414,-0.853949945059278,дефицит осадков,0.54,Угнетение биомассы: NDVI 0.24 против нормы 0.54 (z=-1.8) в течение 63 дн.; дефицит осадков
AOI-0071,2024,2024-05-25,2024-10-24,153,-1.7629011836934205,-1.4739569060220277,0.1953097201565126,0.34271565661721437,-0.14740593646070177,Угнетение биомассы,зерновые,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.20 против нормы 0.34 (z=-1.8) в течение 153 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0059,2024,2024-04-04,2024-06-03,61,-1.758836985837583,-1.3739925053616049,0.3391995586487318,0.6715397233184645,-0.33234016466973265,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.34 против нормы 0.67 (z=-1.8) в течение 61 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0014,2024,2024-06-10,2024-07-08,29,-1.7580902264910738,-1.3593033976953903,0.2941940509928786,0.5775424465248321,-0.2833483955319535,Угнетение биомассы,озимая пшеница,19.26093855332287,58.06138974074416,2.2583784102990037,засуха: осадки ниже нормы и жара,0.33,Угнетение биомассы: NDVI 0.29 против нормы 0.58 (z=-1.8) в течение 29 дн.; засуха: осадки ниже нормы и жара
AOI-0049,2013,2013-04-01,2013-06-07,68,-1.7561762434253052,-1.365416196336338,0.26003514237287545,0.5644121759382503,-0.3043770335653749,Угнетение биомассы,озимая пшеница,45.588063962809514,74.09370270115976,1.6025671955020293,устойчивое угнетение без явного погодного сигнала,0.62,Угнетение биомассы: NDVI 0.26 против нормы 0.56 (z=-1.8) в течение 68 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0069,2017,2017-04-18,2017-06-25,69,-1.7553886118504756,-1.321154774296268,0.20230693848361836,0.4601183150317353,-0.2578113765481169,Угнетение биомассы,зерновые,67.16654829705548,51.77782366816785,-1.9784387547228803,устойчивое угнетение без явного погодного сигнала,1.3,Угнетение биомассы: NDVI 0.20 против нормы 0.46 (z=-1.8) в течение 69 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0051,2025,2025-06-27,2025-09-15,81,-1.7541943652106342,-1.537833564200962,0.2229707227894293,0.43740944754003225,-0.21443872475060294,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.22 против нормы 0.44 (z=-1.8) в течение 81 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0012,2025,2025-06-10,2025-07-08,29,-1.7515581073937387,-1.461274437181819,0.233053492069048,0.37499669336410224,-0.14194320129505425,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.23 против нормы 0.37 (z=-1.8) в течение 29 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0013,2012,2012-09-13,2012-10-15,33,-1.7507433335914175,-1.4894090763734729,0.30273566103934163,0.45514589882698714,-0.1524102377876455,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.30 против нормы 0.46 (z=-1.8) в течение 33 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0069,2012,2012-05-11,2012-06-25,46,-1.747245635558768,-1.3800024568099591,0.20854644307729978,0.4410792331719571,-0.2325327900946573,Угнетение биомассы,зерновые,36.96649301501839,49.92806960867039,1.6700337112648118,устойчивое угнетение без явного погодного сигнала,0.74,Угнетение биомассы: NDVI 0.21 против нормы 0.44 (z=-1.7) в течение 46 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0077,2022,2022-04-03,2022-06-12,71,-1.743389517300231,-1.5218118388222188,0.2691394434081704,0.55235220063843,-0.2832127572302596,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.27 против нормы 0.55 (z=-1.7) в течение 71 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0050,2020,2020-09-27,2020-10-27,31,-1.7432783281689703,-1.3487069037112687,0.26195357383815543,0.4009854802525739,-0.13903190641441848,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.26 против нормы 0.40 (z=-1.7) в течение 31 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0012,2025,2025-04-01,2025-04-23,23,-1.740992838815,-1.474551556132625,0.3252831680674707,0.5904525994549134,-0.26516943138744264,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.33 против нормы 0.59 (z=-1.7) в течение 23 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0002,2023,2023-05-11,2023-05-25,15,-1.7383850624726809,-1.4282370819817964,0.49772525115908245,0.7294625321267186,-0.23173728096763618,Угнетение биомассы,озимая пшеница,126.52550763532174,78.59578697611786,-1.7369868501377894,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.61,"Угнетение биомассы: NDVI 0.50 против нормы 0.73 (z=-1.7) в течение 15 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0039,2010,2010-04-07,2010-04-25,19,-1.7357251917046341,-1.4981039687996676,0.439564364948653,0.580728217366256,-0.14116385241760304,Угнетение биомассы,зерновые,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.44 против нормы 0.58 (z=-1.7) в течение 19 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0052,2019,2019-09-15,2019-09-28,14,-1.7343677220021838,-1.4198499348732447,0.11994989019514316,0.2375905254944826,-0.11764063529933944,Угнетение биомассы,озимая пшеница,31.632919883494683,44.35567512478331,-0.42975372518315297,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.71,"Угнетение биомассы: NDVI 0.12 против нормы 0.24 (z=-1.7) в течение 14 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0043,2019,2019-04-01,2019-06-25,86,-1.7312995772042508,-1.3024286441212478,0.20544610839381944,0.5203442588659581,-0.3148981504721387,Угнетение биомассы,зерновые,45.56969188136357,56.88276293583839,0.8351024836369504,устойчивое угнетение без явного погодного сигнала,0.8,Угнетение биомассы: NDVI 0.21 против нормы 0.52 (z=-1.7) в течение 86 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0004,2011,2011-04-14,2011-05-06,23,-1.7296861383255615,-1.4367148901293147,0.33683748366497346,0.516602482071024,-0.17976499840605054,Угнетение биомассы,озимая пшеница,74.62910348576172,69.2597928150203,-2.277443398407062,устойчивое угнетение без явного погодного сигнала,1.08,Угнетение биомассы: NDVI 0.34 против нормы 0.52 (z=-1.7) в течение 23 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0028,2013,2013-04-30,2013-06-27,59,-1.7285622158053995,-1.4775752657919783,0.23854248311119677,0.5989021555292461,-0.36035967241804934,Угнетение биомассы,озимая пшеница,49.85367041173084,73.06139475569461,1.6631767644032391,устойчивое угнетение без явного погодного сигнала,0.68,Угнетение биомассы: NDVI 0.24 против нормы 0.60 (z=-1.7) в течение 59 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0047,2020,2020-04-13,2020-06-29,78,-1.7271174260180355,-1.3719763090727328,0.22371340683632587,0.5611282660441872,-0.3374148592078613,Угнетение биомассы,зерновые,69.93782463160608,58.58988902287638,-0.8705323576053845,устойчивое угнетение без явного погодного сигнала,1.19,Угнетение биомассы: NDVI 0.22 против нормы 0.56 (z=-1.7) в течение 78 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0063,2011,2011-05-29,2011-06-12,15,-1.724741703011555,-1.4160367302068149,0.5693619415151604,0.7332555134519233,-0.1638935719367629,Угнетение биомассы,озимая пшеница,102.6770434586363,89.32916799470692,-1.206606533578613,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",1.15,"Угнетение биомассы: NDVI 0.57 против нормы 0.73 (z=-1.7) в течение 15 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0021,2019,2019-04-01,2019-06-09,70,-1.7241317112534507,-1.318882924544091,0.2685080455426253,0.5454189528595204,-0.27691090731689505,Угнетение биомассы,подсолнечник,54.253338316468756,65.74208026800021,0.9549061215911349,устойчивое угнетение без явного погодного сигнала,0.83,Угнетение биомассы: NDVI 0.27 против нормы 0.55 (z=-1.7) в течение 70 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0067,2012,2012-06-04,2012-10-22,141,-1.723989168828303,-1.4969983013622432,0.134715500166934,0.3443923091850302,-0.2096768090180962,Угнетение биомассы,зерновые,27.68975111336339,38.201392196678526,0.6421795365259888,устойчивое угнетение без явного погодного сигнала,0.72,Угнетение биомассы: NDVI 0.13 против нормы 0.34 (z=-1.7) в течение 141 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0038,2014,2014-08-13,2014-10-30,79,-1.723734386582568,-1.3150424863314223,0.15512880987369598,0.25068529202145906,-0.09555648214776308,Угнетение биомассы,зерновые,33.19958883155458,33.022163216604,-1.078754563338242,устойчивое угнетение без явного погодного сигнала,1.01,Угнетение биомассы: NDVI 0.16 против нормы 0.25 (z=-1.7) в течение 79 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0051,2017,2017-04-01,2017-05-19,49,-1.7227881050388805,-1.2340038291100321,0.4052263209235992,0.6298401735498316,-0.22461385262623235,Угнетение биомассы,озимая пшеница,,,,устойчивое угнетение без явного погодного сигнала,,Угнетение биомассы: NDVI 0.41 против нормы 0.63 (z=-1.7) в течение 49 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0055,2022,2022-04-07,2022-04-23,17,-1.7226175577300784,-1.5259736579789949,0.41751427384275974,0.4960846520285985,-0.07857037818583879,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.42 против нормы 0.50 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0056,2017,2017-10-08,2017-10-19,12,-1.7140412369594147,-1.4139639100880277,0.15346117039330404,0.2631438804076879,-0.10968271001438384,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.15 против нормы 0.26 (z=-1.7) в течение 12 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0063,2018,2018-05-29,2018-06-10,13,-1.7130254349698577,-1.4945753092542842,0.5728975282204603,0.7439313600511913,-0.17103383183073106,Угнетение биомассы,озимая пшеница,23.546501480648622,90.07905906136683,1.556122376808884,дефицит осадков,0.26,Угнетение биомассы: NDVI 0.57 против нормы 0.74 (z=-1.7) в течение 13 дн.; дефицит осадков
AOI-0014,2013,2013-04-27,2013-06-04,39,-1.7094311207418142,-1.4555326278551421,0.33747624928052744,0.644867681164907,-0.30739143188437956,Угнетение биомассы,озимая пшеница,52.27786607763452,74.2455214333564,1.9011894530617912,устойчивое угнетение без явного погодного сигнала,0.7,Угнетение биомассы: NDVI 0.34 против нормы 0.64 (z=-1.7) в течение 39 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0023,2020,2020-06-10,2020-07-16,37,-1.7085964082021825,-1.297894365100859,0.2623489287363916,0.5521206270091558,-0.28977169827276417,Угнетение биомассы,подсолнечник,56.7465394836787,61.585656976437505,0.7123169161267957,устойчивое угнетение без явного погодного сигнала,0.92,Угнетение биомассы: NDVI 0.26 против нормы 0.55 (z=-1.7) в течение 37 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0002,2020,2020-10-17,2020-10-30,14,-1.7075035675675458,-1.3823152402206162,0.15710340180158408,0.2737876713133293,-0.11668426951174524,Угнетение биомассы,озимая пшеница,22.640830418348294,34.48151893811941,4.0296290018586935,температурный стресс,0.66,Угнетение биомассы: NDVI 0.16 против нормы 0.27 (z=-1.7) в течение 14 дн.; температурный стресс
AOI-0029,2014,2014-04-01,2014-05-07,37,-1.7068942555255502,-1.148934427528675,0.2896450516078085,0.5634316515925543,-0.27378659998474575,Угнетение биомассы,озимая пшеница,58.66547789637035,61.11609308087746,-0.18993487457157276,устойчивое угнетение без явного погодного сигнала,0.96,Угнетение биомассы: NDVI 0.29 против нормы 0.56 (z=-1.7) в течение 37 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0012,2012,2012-04-06,2012-04-22,17,-1.7055439196836004,-1.4511212351353127,0.2994910780143576,0.5004914129545351,-0.20100033494017755,Угнетение биомассы,озимая пшеница,,,,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",,"Угнетение биомассы: NDVI 0.30 против нормы 0.50 (z=-1.7) в течение 17 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0001,2019,2019-04-23,2019-05-08,16,-1.7030147463085312,-1.3855161081289133,0.35947867537628714,0.6199676952302584,-0.26048901985397127,Угнетение биомассы,озимая пшеница,71.50809313474227,74.82285587056822,0.5637428184026352,"краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)",0.96,"Угнетение биомассы: NDVI 0.36 против нормы 0.62 (z=-1.7) в течение 16 дн.; краткое отклонение, погодой не объясняется (вероятно агрооперация или ошибка данных)"
AOI-0074,2024,2024-06-16,2024-08-27,73,-1.7026661344120018,-1.3245736776011399,0.24705603642285598,0.5096890050791995,-0.26263296865634345,Угнетение биомассы,озимая пшеница,19.864085692447457,57.091875330667406,1.3700619420745133,дефицит осадков,0.35,Угнетение биомассы: NDVI 0.25 против нормы 0.51 (z=-1.7) в течение 73 дн.; дефицит осадков
AOI-0015,2013,2013-06-06,2013-06-29,24,-1.700197097539414,-1.4210652284736895,0.3196087854590818,0.565415507253792,-0.2458067217947102,Угнетение биомассы,озимая пшеница,47.685349682070544,62.29191156770529,0.9220751888451595,устойчивое угнетение без явного погодного сигнала,0.77,Угнетение биомассы: NDVI 0.32 против нормы 0.57 (z=-1.7) в течение 24 дн.; устойчивое угнетение без явного погодного сигнала
AOI-0014,2018,2018-06-11,2018-07-09,29,-1.700002264561497,-1.4403304584701404,0.2696517613731615,0.5712661035640744,-0.3016143421909129,Угнетение биомассы,озимая пшеница,37.72836770240024,58.06138974074416,1.2748303698028467,устойчивое угнетение без явного погодного сигнала,0.65,Угнетение биомассы: NDVI 0.27 против нормы 0.57 (z=-1.7) в течение 29 дн.; устойчивое угнетение без явного погодного сигнала
